No_Radicacion;Proceso;FechaCreacion;EsRepresa;Tramite;TipoLiquidacion;Instancia;TiemposPublicos;TipoDoc;CodigoDane;TipoDeSolicitante;Origen;Proceso_Entrada;Oficina;EsFortalecimiento;TipoRadicado;Grupotrabajo;Salarioprom;Target;salariosMin
2023_1751695;2;44959;0;14;1;1;0;1;;18;1;1;21;1;1;;;CANDIDATO AUTOMATICO;2
2023_3879450;2;44998;0;1;1;1;0;1;;11;1;1;70;1;1;;;CANDIDATO AUTOMATICO;2
2023_2188328;2;44967;0;14;1;1;0;1;;1;1;1;70;1;1;;;CANDIDATO AUTOMATICO;3
2023_2805055;1;44978;0;1;1;1;0;1;;6;1;1;28;1;;;;CANDIDATO AUTOMATICO;4
2023_829448;2;44943;0;14;1;1;0;1;;1;1;1;6;1;1;;;CANDIDATO AUTOMATICO;4
2023_3328637;2;44986;0;7;1;1;0;1;;1;1;1;15;1;1;;;CANDIDATO AUTOMATICO;4
2023_2228217;1;44967;0;14;1;1;0;1;;1;1;1;32;1;;;;CANDIDATO AUTOMATICO;5
2023_2314607;2;44970;0;7;1;1;0;1;;1;1;1;6;1;1;;;CANDIDATO AUTOMATICO;5
2023_3535558;2;44991;0;7;1;1;0;1;;1;1;1;10;1;1;;;CANDIDATO AUTOMATICO;5
2023_1225419;1;44951;0;7;1;1;0;1;;6;1;1;20;1;;;;CANDIDATO AUTOMATICO;6
2023_3512557;2;44991;0;14;1;1;0;1;;1;1;1;26;1;1;;;CANDIDATO AUTOMATICO;6
2023_2320019;2;44970;0;14;1;1;0;1;;1;1;1;70;1;1;;;CANDIDATO AUTOMATICO;6
2023_955722;1;44945;0;7;1;1;0;1;;1;1;1;12;1;;;;CANDIDATO AUTOMATICO;7
2023_889629;2;44944;0;14;1;1;0;1;;1;1;1;4;1;1;;;CANDIDATO AUTOMATICO;7
2023_1797549;1;44960;0;1;1;1;0;1;;11;1;1;20;1;;;;CANDIDATO AUTOMATICO;8
2023_1923516;2;44963;0;7;1;1;0;1;;1;1;1;27;1;1;;;CANDIDATO AUTOMATICO;8
2023_1497833;1;44956;0;1;1;1;0;1;;6;1;1;75;1;;;;CANDIDATO AUTOMATICO;9
2023_3740725;2;44994;0;7;1;1;0;1;;1;1;1;13;1;1;;;CANDIDATO AUTOMATICO;9
2023_2461657;2;44972;0;14;1;1;0;1;;18;1;1;19;1;1;;;CANDIDATO AUTOMATICO;9
2023_1079363;2;44949;0;14;1;1;0;1;;1;1;1;70;1;1;;;CANDIDATO AUTOMATICO;10
2023_2138813;2;44966;0;7;1;1;0;1;;1;1;1;50;1;1;;;CANDIDATO AUTOMATICO;10
2023_1283372;1;44952;0;14;1;1;0;1;;1;1;1;70;1;;;;CANDIDATO AUTOMATICO;11
2023_978929;2;44945;0;7;1;1;0;1;;6;1;1;6;1;1;;;CANDIDATO AUTOMATICO;11
2023_2558940;2;44974;0;7;1;1;0;1;;1;1;1;5;1;1;;;CANDIDATO AUTOMATICO;11
2023_3301814;2;44986;0;1;1;1;0;1;;11;1;1;9;1;1;;;CANDIDATO AUTOMATICO;12
2023_3543538;2;44991;0;7;1;1;0;1;;1;1;1;10;1;1;;;CANDIDATO AUTOMATICO;12
2023_445736;1;44936;0;7;1;1;0;1;;1;1;1;9;1;;;;CANDIDATO AUTOMATICO;13
2023_2016408;2;44964;0;7;1;1;0;1;;1;1;1;18;1;1;;;CANDIDATO AUTOMATICO;13
2023_2870800;2;44979;0;7;1;1;0;1;;6;1;1;75;1;1;;;CANDIDATO AUTOMATICO;14
2023_1317903;2;44952;0;7;1;1;0;1;;1;1;1;83;1;1;;;CANDIDATO AUTOMATICO;14
2023_2329160;1;44970;0;1;1;1;0;1;;11;1;1;11;1;;;;CANDIDATO AUTOMATICO;15
2023_831979;2;44943;0;7;1;1;0;1;;1;1;1;6;1;1;;;CANDIDATO AUTOMATICO;15
2023_1498243;1;44956;0;1;1;1;0;1;;11;1;1;70;1;;;;CANDIDATO AUTOMATICO;16
2022_16116159;1;44867;0;7;1;1;0;1;;1;1;1;64;1;;;;CANDIDATO AUTOMATICO;16
2023_2810825;2;44978;0;7;1;1;0;1;;1;1;1;24;1;1;;;CANDIDATO AUTOMATICO;16
2023_3123919;1;44984;0;1;1;1;0;1;;11;1;1;21;1;;;;CANDIDATO AUTOMATICO;17
2023_3528211;2;44991;0;7;1;1;0;1;;1;1;1;83;1;1;;;CANDIDATO AUTOMATICO;17
2023_3816441;2;44995;0;7;1;1;0;1;;1;1;1;26;1;1;;;CANDIDATO AUTOMATICO;1
2023_1191788;2;44951;0;14;1;1;0;1;;1;1;1;70;1;1;;;CANDIDATO AUTOMATICO;1
2023_1680874;1;44958;0;1;1;1;0;1;;11;1;1;37;1;;;;CANDIDATO AUTOMATICO;2
2023_2318752;2;44970;0;7;1;1;0;1;;1;1;1;6;1;1;;;CANDIDATO AUTOMATICO;2
2023_2187880;2;44967;0;7;1;1;0;1;;1;1;1;11;1;1;;;CANDIDATO AUTOMATICO;2
2023_2715913;2;44977;0;7;1;1;0;1;;1;1;1;25;1;1;;;CANDIDATO AUTOMATICO;3
2023_1739797;1;44959;0;1;1;1;0;1;;6;1;1;12;1;;;;CANDIDATO AUTOMATICO;4
2023_1675670;2;44958;0;7;1;1;0;1;;1;1;1;29;1;1;;;CANDIDATO AUTOMATICO;4
2023_3331649;2;44986;0;7;1;1;0;1;;1;1;1;50;1;1;;;CANDIDATO AUTOMATICO;4
2023_2922615;1;44980;0;7;1;1;0;1;;1;1;1;12;1;;;;CANDIDATO AUTOMATICO;5
2023_1158682;2;44950;0;14;1;1;0;1;;1;1;1;70;1;1;;;CANDIDATO AUTOMATICO;5
2023_1050870;2;44946;0;7;1;1;0;1;;1;1;1;29;1;1;;;CANDIDATO AUTOMATICO;5
2023_425792;1;44936;0;7;1;1;0;1;;1;1;1;8;1;;;;CANDIDATO AUTOMATICO;6
2023_23749;2;44928;0;7;1;1;0;1;;1;1;1;12;1;1;;;CANDIDATO AUTOMATICO;6
2023_1020926;1;44946;0;7;1;1;0;1;;1;1;1;45;1;;;;CANDIDATO AUTOMATICO;7
2023_1196518;2;44951;0;7;1;1;0;1;;1;1;1;6;1;1;;;CANDIDATO AUTOMATICO;7
2023_2880704;1;44979;0;7;1;1;0;1;;1;1;1;83;1;;;;CANDIDATO AUTOMATICO;8
2023_4109995;2;45001;0;7;1;1;0;1;;1;1;1;11;1;1;;;CANDIDATO AUTOMATICO;8
2023_2303143;1;44970;0;7;1;1;0;1;;1;1;1;6;1;;;;CANDIDATO AUTOMATICO;9
2023_2285159;2;44970;0;7;1;1;0;1;;1;1;1;24;1;1;;;CANDIDATO AUTOMATICO;9
2023_2693052;2;44977;0;7;1;1;0;1;;1;1;1;23;1;1;;;CANDIDATO AUTOMATICO;10
2022_18597400;2;44914;0;14;1;1;0;1;;1;1;1;25;1;1;;;CANDIDATO AUTOMATICO;10
2023_3978458;1;44999;0;1;1;1;0;1;;11;1;1;36;1;;;;CANDIDATO AUTOMATICO;11
2023_2826473;2;44978;0;7;1;1;0;1;;1;1;1;6;1;1;;;CANDIDATO AUTOMATICO;11
2023_2569423;2;44974;0;14;1;1;0;1;;18;1;1;84;1;1;;;CANDIDATO AUTOMATICO;11
2023_2746219;1;44977;0;7;1;1;0;1;;1;1;1;13;1;;;;CANDIDATO AUTOMATICO;12
2023_3138553;2;44984;0;7;1;1;0;1;;1;1;1;54;1;1;;;CANDIDATO AUTOMATICO;12
2023_3640347;2;44993;0;14;1;1;0;1;;1;1;1;36;1;1;;;CANDIDATO AUTOMATICO;12
2022_18887475;1;44918;0;7;1;1;0;1;;6;1;1;38;1;;;;CANDIDATO AUTOMATICO;13
2023_652784;2;44939;0;7;1;1;0;1;;1;1;1;11;1;1;;;CANDIDATO AUTOMATICO;13
2023_3535145;2;44991;0;7;1;1;0;1;;1;1;1;15;1;1;;;CANDIDATO AUTOMATICO;14
2022_14796803;2;44845;0;14;1;1;0;1;;1;1;1;27;1;1;;;CANDIDATO AUTOMATICO;14
2023_523176;1;44937;0;7;1;1;0;1;;1;1;1;11;1;;;;CANDIDATO AUTOMATICO;15
2023_2073667;2;44965;0;14;1;1;0;1;;1;1;1;70;1;1;;;CANDIDATO AUTOMATICO;15
2023_886276;1;44944;0;1;1;1;0;1;;18;1;1;25;1;;;;CANDIDATO AUTOMATICO;16
2023_3600714;2;44992;0;7;1;1;0;1;;1;1;1;10;1;1;;;CANDIDATO AUTOMATICO;16
2023_1469789;2;44956;0;7;1;1;0;1;;1;1;1;64;1;1;;;CANDIDATO AUTOMATICO;16
2023_2046798;1;44965;0;7;1;1;0;1;;1;1;1;15;1;;;;CANDIDATO AUTOMATICO;17
2023_2296338;2;44970;0;7;1;1;0;1;;18;1;1;15;1;1;;;CANDIDATO AUTOMATICO;17
2023_1404149_2;2;45026;0;7;1;5;0;1;11001;6;4;5;;0;2;1;;MANUAL;1
2023_1164540_2;2;45008;0;25;1;5;0;1;41001;18;4;5;;0;1;1;;MANUAL;1
2023_1328097_2;2;45012;0;21;1;5;0;1;68276;11;4;5;;0;1;1;;MANUAL;1
2023_1387588_2;2;45007;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;1
2023_1071461_2;2;45002;0;25;2;5;0;1;5631;1;4;5;;0;1;1;;MANUAL;1
2023_1907603_2;2;44992;0;25;2;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;1
2023_357126;2;44932;0;15;1;1;1;1;;5;1;1;64;1;1;2;;MANUAL;2
2022_18744222;2;44916;0;15;1;1;1;1;;5;1;1;26;1;1;2;;MANUAL;2
2023_2865538;2;44979;0;10;1;1;0;1;;38;1;1;6;1;2;2;;MANUAL;2
2022_17429043_2;2;44991;0;36;1;5;0;1;76563;18;4;5;;0;1;1;;MANUAL;2
2023_457430_2;2;44993;0;35;1;5;0;1;8001;6;4;5;;0;1;3;;MANUAL;2
2023_19059_2;2;45002;0;25;1;5;0;1;11001;6;4;5;;0;1;1;;MANUAL;2
2023_1222616_2;2;44994;0;30;2;5;0;1;5360;6;4;5;;0;1;1;;MANUAL;3
2023_1165715_2;2;45014;0;25;2;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;3
2023_125463_2;2;45015;0;21;1;5;0;1;5376;11;4;5;;0;1;1;;MANUAL;3
2022_18876611_2;2;45002;0;25;2;5;0;1;19001;1;4;5;;0;1;1;;MANUAL;3
2023_1978076_2;2;44991;0;25;1;5;0;1;15759;1;4;5;;0;1;1;;MANUAL;3
2023_3019096_2;2;45016;0;25;1;5;0;1;5266;18;4;5;;0;1;1;;MANUAL;4
2023_963538_2;2;44995;0;23;1;5;0;1;25430;1;4;5;;0;1;1;;MANUAL;4
2023_62104_2;2;44995;0;25;1;5;0;1;5001;1;4;5;;0;1;1;;MANUAL;4
2023_3027547_2;2;45013;0;36;2;5;0;1;76001;11;4;5;;0;1;1;;MANUAL;4
2023_1447303_2;2;45015;0;25;1;5;0;1;41378;1;4;5;;0;1;1;;MANUAL;4
2023_1149116_2;2;45026;0;23;1;5;0;1;11001;1;4;5;;0;2;1;;MANUAL;4
2023_1074965_2;2;45009;0;25;1;5;0;1;5607;1;4;5;;0;1;1;;MANUAL;5
2022_14270886_2;2;45013;0;25;1;5;0;1;47001;6;4;5;;0;1;1;;MANUAL;5
2023_143085;2;44929;0;15;1;1;1;1;;5;1;1;70;1;1;2;;MANUAL;5
2023_1473769_2;2;45008;0;25;1;5;0;1;95001;1;4;5;;0;1;1;;MANUAL;5
2023_1007536_2;2;45007;0;25;1;5;0;1;19001;1;4;5;;0;1;1;;MANUAL;5
2023_3319834_2;2;45026;0;30;1;5;0;1;76001;18;4;5;;0;2;1;;MANUAL;6
2023_67886_2;2;45009;0;23;1;5;0;1;66001;1;4;5;;0;1;1;;MANUAL;6
2023_1309070_2;2;45012;0;30;1;5;0;1;70001;1;4;5;;0;1;1;;MANUAL;6
2023_955518_2;2;45014;0;25;2;5;0;1;15759;18;4;5;;0;1;1;;MANUAL;6
2022_17283416_2;2;44989;0;36;1;5;0;1;5001;6;4;5;;0;1;1;;MANUAL;6
2023_735986_2;2;45007;0;24;1;5;0;1;25269;18;4;5;;0;1;1;;MANUAL;7
2023_1158524;2;44950;0;15;1;1;1;1;;5;1;1;24;1;1;2;;MANUAL;7
2023_832739_2;2;45002;0;25;2;5;0;1;15001;17;4;5;;0;1;1;;MANUAL;7
2022_18176115_2;2;44991;0;25;2;5;0;1;13001;17;4;5;;0;1;1;;MANUAL;7
2023_634309;2;44939;0;15;1;1;1;1;;32;1;1;19;1;1;2;;MANUAL;7
2023_1411055_2;2;45008;0;23;1;5;0;1;5001;6;4;5;;0;1;1;;MANUAL;7
2023_4408191_2;2;45026;0;36;1;5;0;1;76001;6;4;5;;0;2;1;;MANUAL;7
2023_1394924_2;2;45002;0;25;2;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;8
2023_249914_2;2;45008;0;32;1;5;0;1;25612;11;4;5;;0;1;1;;MANUAL;8
2023_1105439_2;2;44993;0;25;2;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;8
2023_4757917_9_2;2;45015;0;6;1;5;0;1;5282;16;4;5;1;0;1;1;;MANUAL;8
2023_1021125_2;2;44991;0;23;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;8
2023_334561_2;2;45008;0;25;2;5;0;1;15238;1;4;5;;0;1;1;;MANUAL;8
2022_16926567_2;2;44992;0;25;1;5;0;1;27001;6;4;5;;0;1;1;;MANUAL;9
2023_1070839_2;2;45009;0;32;1;5;0;1;76001;11;4;5;;0;1;1;;MANUAL;9
2023_955273_2;2;45012;0;25;1;5;0;1;76834;1;4;5;;0;1;1;;MANUAL;9
2022_16683950_2;2;44977;0;25;1;5;0;1;8758;6;4;5;;0;1;1;;MANUAL;9
2023_174280_2;2;45007;0;23;1;5;0;1;13001;6;4;5;;0;1;1;;MANUAL;9
2023_71008_2;2;44995;0;35;1;5;0;1;25899;1;4;5;;0;1;3;;MANUAL;10
2023_116390_2;2;45002;0;25;1;5;0;1;47001;6;4;5;;0;1;1;;MANUAL;10
2022_18003278_2;2;44987;0;25;2;5;0;1;76001;1;4;5;;0;1;1;;MANUAL;10
2023_1048364_2;2;44998;0;32;1;5;0;1;85001;11;4;5;;0;1;1;;MANUAL;10
2022_17846355_2;2;45013;0;21;1;5;0;1;63001;6;4;5;;0;1;1;;MANUAL;10
2022_15999431_2;2;44992;0;25;1;5;0;1;68276;6;4;5;;0;1;1;;MANUAL;11
2023_135771;2;44929;0;15;1;1;1;1;;5;1;1;62;1;1;2;;MANUAL;11
2023_24494_2;2;45002;0;30;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;11
2022_17373871_2;2;45007;0;32;1;5;0;1;8001;6;4;5;;0;1;1;;MANUAL;11
2023_1402341_2;2;45013;0;23;1;5;0;1;8001;6;4;5;;0;1;1;;MANUAL;11
2023_64720_2;2;45013;0;25;1;5;0;1;15238;6;4;5;;0;1;1;;MANUAL;11
2023_415884;2;44936;0;15;1;1;1;1;;5;1;1;19;1;1;2;;MANUAL;12
2022_13899238_2;2;44993;0;23;2;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;12
2023_232155_2;2;45000;0;25;1;5;0;1;52001;1;4;5;;0;1;1;;MANUAL;12
2023_1305847_2;2;45002;0;25;2;5;0;1;5001;1;4;5;;0;1;1;;MANUAL;12
2023_705239_2;2;45002;0;25;1;5;0;1;8758;1;4;5;;0;1;1;;MANUAL;12
2023_194245;2;44930;0;15;1;1;1;1;;5;1;1;26;1;1;2;;MANUAL;13
2023_191205_2;2;44991;0;25;1;5;0;1;47001;1;4;5;;0;1;1;;MANUAL;13
2022_18183686_2;2;45013;0;21;1;5;0;1;25126;11;4;5;;0;1;1;;MANUAL;13
2022_16103984_2;2;44988;0;32;1;5;0;1;8001;18;4;5;;0;1;1;;MANUAL;13
2023_1112105_2;2;45007;0;35;1;5;0;1;15837;1;4;5;;0;1;3;;MANUAL;13
2023_1835810_2;2;45015;0;25;1;5;0;1;5088;1;4;5;;0;1;1;;MANUAL;13
2023_1499173_2;2;44995;0;25;1;5;0;1;23001;6;4;5;;0;1;1;;MANUAL;14
2023_4857788_9_2;2;45016;0;8;1;5;0;1;44001;3;4;5;1;0;1;1;;MANUAL;14
2022_18890016_2;2;44991;0;21;1;5;0;1;8758;11;4;5;;0;1;1;;MANUAL;14
2023_753797_2;2;45016;0;21;1;5;0;1;68081;11;4;5;;0;1;1;;MANUAL;14
2022_18374058;2;44909;0;15;1;1;1;1;;5;1;1;68;1;1;2;;MANUAL;14
2023_461038_2;2;45014;0;36;1;5;0;1;47001;11;4;5;;0;1;1;;MANUAL;15
2023_636209_2;2;45008;0;25;1;5;0;1;15759;6;4;5;;0;1;1;;MANUAL;15
2023_1471080_2;2;44998;0;25;1;5;0;1;8001;17;4;5;;0;1;1;;MANUAL;15
2023_4608960;2;45012;0;14;2;1;0;1;;1;1;1;24;1;2;2;;MANUAL;15
2022_18861382_2;2;45013;0;25;2;5;0;1;63001;6;4;5;;0;1;1;;MANUAL;15
2023_260728_2;2;44998;0;26;1;5;0;1;76001;28;4;5;;0;1;1;;MANUAL;15
2023_188353_2;2;45008;0;25;2;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;15
2023_1024274_2;2;45007;0;25;2;5;0;1;76834;17;4;5;;0;1;1;;MANUAL;16
2023_1154771_2;2;45016;0;30;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;16
2022_18024286;2;44901;0;15;1;1;1;1;;5;1;1;20;1;1;2;;MANUAL;16
2023_4706263;2;45013;0;7;2;1;0;1;;6;1;1;16;1;1;2;;MANUAL;16
2023_381243_2;2;45008;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;16
2023_418023_2;2;45009;0;25;1;5;0;1;17001;1;4;5;;0;1;1;;MANUAL;16
2023_3473389;2;44988;0;15;1;1;1;1;;5;1;1;70;1;2;2;;MANUAL;17
2023_1404194_2;2;45008;0;24;2;5;0;1;54001;6;4;5;;0;1;1;;MANUAL;17
2023_786861;2;44943;0;15;1;1;1;1;;5;1;1;70;1;1;2;;MANUAL;17
2023_179370;2;44930;0;15;1;1;1;1;;5;1;1;70;1;1;2;;MANUAL;17
2022_10743517_2;2;45008;0;25;1;5;0;1;15753;17;4;5;;0;1;1;;MANUAL;17
2022_18183676_2;2;45016;0;25;1;5;0;1;44078;6;4;5;;0;1;1;;MANUAL;17
2022_18463454;2;44910;0;15;1;1;1;1;;5;1;1;25;1;1;2;;MANUAL;18
2023_4852733;2;45015;0;36;2;2;0;1;;11;1;1;12;1;2;2;;MANUAL;18
2023_220163_2;2;44987;0;32;1;5;0;1;76248;18;4;5;;0;1;1;;MANUAL;18
2023_854713_2;2;44991;0;25;1;5;0;1;5266;1;4;5;;0;1;1;;MANUAL;18
2023_94831_2;2;45001;0;30;1;5;0;1;73349;1;4;5;;0;1;1;;MANUAL;18
2023_190920_2;2;45016;0;25;2;5;0;1;47001;17;4;5;;0;1;1;;MANUAL;18
2023_1471844_2;2;45009;0;25;1;5;0;1;5001;6;4;5;;0;1;1;;MANUAL;19
2023_106907_2;2;45009;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;19
2023_63555;2;44928;0;15;1;1;1;1;;5;1;1;70;1;1;2;;MANUAL;19
2023_516963;2;44937;0;15;1;1;1;1;;5;1;1;14;1;1;2;;MANUAL;19
2022_18331593_2;2;44998;0;25;1;5;0;1;68001;6;4;5;;0;1;1;;MANUAL;19
2023_428696;2;44936;0;15;1;1;0;1;;5;1;1;34;1;1;2;;MANUAL;20
2023_1337537_2;2;44995;0;25;1;5;0;1;5001;1;4;5;;0;1;1;;MANUAL;20
2023_1376135_2;2;45006;0;25;2;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;20
2023_463655_2;2;45008;0;25;1;5;0;1;11001;6;4;5;;0;1;1;;MANUAL;20
2023_936001_2;2;45016;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;20
2023_20549_2;2;44993;0;32;1;5;0;1;5887;11;4;5;;0;1;1;;MANUAL;20
2022_8911708_2;2;45009;0;25;2;5;0;1;11001;17;4;5;;0;1;1;;MANUAL;21
2022_18872297_2;2;45014;0;25;2;5;0;1;73001;6;4;5;;0;1;1;;MANUAL;21
2023_1402555_2;2;44998;0;23;2;5;0;1;47288;6;4;5;;0;1;1;;MANUAL;21
2023_1132132_2;2;45002;0;25;1;5;0;1;25754;1;4;5;;0;1;1;;MANUAL;21
2022_18176435_2;2;45015;0;25;2;5;0;1;76364;1;4;5;;0;1;1;;MANUAL;21
2022_16506450_2;2;45016;0;32;1;5;0;1;70001;6;4;5;;0;1;1;;MANUAL;21
2022_18179601_2;2;45015;0;21;1;5;0;1;70001;11;4;5;;0;1;1;;MANUAL;21
2022_14866418_2;2;44988;0;32;2;5;0;1;15759;11;4;5;;0;1;1;;MANUAL;22
2023_1248294_2;2;44992;0;25;1;5;0;1;66001;18;4;5;;0;1;1;;MANUAL;22
2023_563283;2;44938;0;15;1;1;1;1;;5;1;1;20;1;1;2;;MANUAL;22
2023_179179_2;2;45009;0;30;1;5;0;1;17001;17;4;5;;0;1;1;;MANUAL;22
2022_16441984_2;2;45000;0;25;1;5;0;1;73001;1;4;5;;0;1;1;;MANUAL;22
2023_1761199_2;2;45026;0;36;1;5;0;1;5129;11;4;5;;0;2;1;;MANUAL;23
2022_16190339_2;2;44992;0;25;2;5;0;1;63001;6;4;5;;0;1;1;;MANUAL;23
2023_2807111;2;44978;0;10;2;1;0;1;;9;1;1;12;1;1;2;;MANUAL;23
2023_245776;2;44931;0;15;1;1;1;1;;31;1;1;40;1;1;2;;MANUAL;23
2023_1414040_2;2;45013;0;24;1;5;0;1;20001;11;4;5;;0;1;1;;MANUAL;23
2022_18593033_2;2;45012;0;23;2;5;0;1;19001;18;4;5;;0;1;1;;MANUAL;23
2022_18785713_2;2;44994;0;25;1;5;0;1;5615;6;4;5;;0;1;1;;MANUAL;24
2022_16872256_2;2;45000;0;25;1;5;0;1;66001;6;4;5;;0;1;1;;MANUAL;24
2023_834177_2;2;45009;0;23;1;5;0;1;17486;1;4;5;;0;1;1;;MANUAL;24
2023_4493731_9_2;2;45009;0;1;1;5;0;1;11001;11;4;5;1;0;1;1;;MANUAL;24
2023_1342578_2;2;45008;0;30;1;5;0;1;11001;18;4;5;;0;1;1;;MANUAL;24
2023_1392960_2;2;45012;0;25;1;5;0;1;11001;17;4;5;;0;1;1;;MANUAL;24
2023_1745934_2;2;45000;0;25;2;5;0;1;11001;6;4;5;;0;1;1;;MANUAL;25
2023_1100204_2;2;45014;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;25
2023_1249018_2;2;45012;0;24;1;5;0;1;76001;18;4;5;;0;1;1;;MANUAL;25
2023_1242946_2;2;45015;0;25;1;5;0;1;11001;6;4;5;;0;1;1;;MANUAL;25
2022_17876930_2;2;44992;0;23;1;5;0;1;68001;6;4;5;;0;1;1;;MANUAL;25
2023_73470_2;2;45006;0;25;2;5;0;1;25875;1;4;5;;0;1;1;;MANUAL;25
2023_934694_2;2;45008;0;25;2;5;0;1;68001;6;4;5;;0;1;1;;MANUAL;1
2022_18047745_2;2;44991;0;25;2;5;0;1;11001;18;4;5;;0;1;1;;MANUAL;1
2023_977875_2;2;45015;0;25;1;5;0;1;5001;1;4;5;;0;1;1;;MANUAL;1
2023_4064691;2;45000;0;15;1;1;1;1;;36;1;1;6;1;2;2;;MANUAL;1
2023_811969_2;2;45001;0;25;2;5;0;1;15001;1;4;5;;0;1;1;;MANUAL;1
2023_123312_2;2;45012;0;25;1;5;0;1;25175;18;4;5;;0;1;1;;MANUAL;1
2023_2480375_2;2;45014;0;30;2;5;0;1;5001;6;4;5;;0;1;1;;MANUAL;2
2022_16743420_2;2;45012;0;32;1;5;0;1;5001;6;4;5;;0;1;1;;MANUAL;2
2023_1021586_2;2;45012;0;30;1;5;0;1;5308;1;4;5;;0;1;1;;MANUAL;2
2022_18754865_2;2;44991;0;25;2;5;0;1;11001;6;4;5;;0;1;1;;MANUAL;2
2023_732772_2;2;45006;0;36;1;5;0;1;66001;11;4;5;;0;1;1;;MANUAL;2
2022_18535424_2;2;44995;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;2
2022_16844532_2;2;45013;0;23;2;5;0;1;52835;1;4;5;;0;1;1;;MANUAL;3
2023_1968584_2;2;45026;0;30;1;5;0;1;5001;6;4;5;;0;2;1;;MANUAL;3
2022_18370023_2;2;44995;0;25;1;5;0;1;18001;1;4;5;;0;1;1;;MANUAL;3
2023_1241460;2;44951;0;15;1;1;1;1;;5;1;1;70;1;1;2;;MANUAL;3
2022_14285864_2;2;44987;0;36;1;5;0;1;11001;11;4;5;;0;1;1;;MANUAL;3
2023_1468585_2;2;44995;0;30;1;5;0;1;70235;1;4;5;;0;1;1;;MANUAL;4
2023_1379083_2;2;44995;0;25;1;5;0;1;8001;1;4;5;;0;1;1;;MANUAL;4
2023_1053318_2;2;44998;0;23;2;5;0;1;85230;18;4;5;;0;1;1;;MANUAL;4
2022_10078603_2;2;45026;0;25;1;5;0;1;19001;1;4;5;;0;2;1;;MANUAL;4
2022_17840647_2;2;45006;0;25;1;5;0;1;25394;1;4;5;;0;1;1;;MANUAL;4
2022_17969287_2;2;44998;0;25;1;5;0;1;76001;1;4;5;;0;1;1;;MANUAL;4
2023_62703_2;2;44998;0;25;1;5;0;1;5001;1;4;5;;0;1;1;;MANUAL;5
2022_16731111_2;2;44991;0;21;1;5;0;1;70001;18;4;5;;0;1;1;;MANUAL;5
2023_547008_2;2;44991;0;32;1;5;0;1;11001;11;4;5;;0;1;1;;MANUAL;5
2023_798581;2;44943;0;15;1;1;1;1;;5;1;1;70;1;1;2;;MANUAL;5
2022_15597451_2;2;45012;0;32;1;5;0;1;11001;11;4;5;;0;1;1;;MANUAL;5
2023_2858045_2;2;45016;0;25;1;5;0;1;47001;1;4;5;;0;1;1;;MANUAL;6
2023_971581_2;2;45007;0;25;1;5;0;1;19001;1;4;5;;0;1;1;;MANUAL;6
2022_18760236_2;2;45010;0;25;2;5;0;1;11001;6;4;5;;0;1;1;;MANUAL;6
2023_2223345_2;2;45014;0;21;1;5;0;1;5001;6;4;5;;0;1;1;;MANUAL;6
2022_18617070;2;44914;0;15;1;1;1;1;;31;1;1;40;1;1;2;;MANUAL;6
2023_1000520_2;2;44987;0;25;2;5;0;1;5001;1;4;5;;0;1;1;;MANUAL;7
2023_133011_2;2;45007;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;7
2022_16300969_2;2;44992;0;32;1;5;0;1;15774;11;4;5;;0;1;1;;MANUAL;7
2023_1015444;2;44946;0;15;1;1;1;1;;5;1;1;70;1;2;2;;MANUAL;7
2023_55013_2;2;45008;0;35;1;5;0;1;17380;1;4;5;;0;1;3;;MANUAL;7
2023_278916_2;2;45012;0;30;1;5;0;1;23182;6;4;5;;0;1;1;;MANUAL;7
2023_869115_2;2;45007;0;25;1;5;0;1;17001;18;4;5;;0;1;1;;MANUAL;8
2023_844173_2;2;45002;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;8
2022_18770323;2;44916;0;15;1;1;1;1;;31;1;1;18;1;1;2;;MANUAL;8
2023_945528_2;2;45008;0;23;2;5;0;1;68307;1;4;5;;0;1;1;;MANUAL;8
2023_1384358_2;2;45013;0;25;1;5;0;1;47001;1;4;5;;0;1;1;;MANUAL;8
2023_4468056;2;45008;0;30;2;1;0;1;;17;1;1;33;1;2;2;;MANUAL;8
2023_595128_2;2;45015;0;25;1;5;0;1;73001;1;4;5;;0;1;1;;MANUAL;8
